length,descriptor,baseline_generated_mean,candidate_generated_mean,real_mean,baseline_abs_standardized_mean_discrepancy,candidate_abs_standardized_mean_discrepancy,mean_discrepancy_improvement,baseline_wasserstein_distance,candidate_wasserstein_distance,wasserstein_improvement,baseline_ks_statistic,candidate_ks_statistic,ks_improvement
500,adjacent_residue_distance_mean,3.9213680672502234,4.024986123503568,3.8047874026710335,0.11658066457918981,0.2201987208325349,-0.10361805625334508,0.1363329679893375,0.2208075770914075,-0.08447460910207,0.88,1.0,-0.12
500,contact_fraction_6A,0.0102496192384769,0.0098622845691382,0.0110189134322543,0.0007692941937774006,0.0011566288631160992,-0.00038733466933869865,0.0007635216964017,0.0011569871988351,-0.0003934655024334001,0.63,0.80375,-0.17374999999999996
500,contact_fraction_8A,0.0177551903807615,0.0178398396793587,0.020066266020048,0.0023110756392865014,0.0022264263406893,8.464929859720166e-05,0.0023297095738222,0.0022320320759694,9.767749785279979e-05,0.86625,0.86625,0.0
500,contact_fraction_10A,0.0310063326653306,0.0317813226452905,0.0368743969888409,0.005868064323510301,0.0050930743435503995,0.0007749899799599017,0.0059783848852576,0.0051172934961412,0.0008610913891163993,0.78625,0.78625,0.0
500,long_range_contact_fraction,0.002635742417612,0.0027973204968525,0.006804541214041,0.0041687987964290005,0.0040072207171885,0.00016157807924050034,0.0042202048803726,0.0040188709595555,0.00020133392081710024,0.92,0.9375,-0.01749999999999996
500,distance_mean,30.909674911499025,30.056421585083008,32.19014257192612,1.2804676604270924,2.133720986843109,-0.8532533264160165,1.321164336942491,2.177195881094252,-0.856031544151761,0.433125,0.6,-0.166875
500,distance_std,12.803817138671874,12.437757301330567,14.11077716946602,1.306960030794146,1.6730198681354533,-0.3660598373413073,1.4331962154025129,1.7278349165405549,-0.294638701138042,0.5775,0.60875,-0.03125
500,radius_of_gyration,23.654419083596284,22.995480454996112,24.8364727784416,1.1820536948453153,1.8409923234454872,-0.6589386286001719,1.2376061605703108,1.885655289993914,-0.6480491294236033,0.46625,0.6,-0.13374999999999998
500,triangle_violation_fraction,0.002890625,0.00251953125,0.0,0.002890625,0.00251953125,0.0003710937499999999,0.0028639293852306,0.0025209699358258,0.0003429594494047997,1.0,0.92,0.07999999999999996
500,triangle_violation_mean,0.0057344667613506,0.0040810046810656,0.0,0.0057344667613506,0.0040810046810656,0.0016534620802850005,0.0055826617790444,0.0040371428601377,0.0015455189189067,1.0,0.92,0.07999999999999996
500,negative_eigenvalue_mass_fraction,0.1674409377836253,0.1626510007241009,7.276616916298953e-07,0.16744021012193366,0.16265027306240928,0.0047899370595243795,0.1676148004181217,0.162807019343446,0.004807781074675721,1.0,1.0,0.0
500,rank3_residual_energy_fraction,0.2452800483760492,0.2392058076046114,7.27557352359152e-07,0.24527932081869683,0.23920508004725904,0.006074240771437783,0.2452984187241086,0.2393888331313077,0.005909585592800887,1.0,1.0,0.0
