timestep,predictor,target_mse_mean,target_mae_mean,target_correlation_mean,epsilon_mse_mean,epsilon_mae_mean,epsilon_correlation_mean,x0_reconstruction_mse_normalized_mean,x0_reconstruction_mae_normalized_mean,x0_reconstruction_mae_angstrom_mean,x0_reconstruction_rmse_angstrom_mean,negative_reconstructed_physical_fraction_mean,nonfinite_fraction_mean,snr_first,amplification_factor_first,valid_pair_count_sum,sample_count_sum,original_length_min,original_length_max,padded_length_min,padded_length_max,epsilon_prediction_min_min,epsilon_prediction_max_max,epsilon_prediction_mean_mean,epsilon_prediction_std_mean,true_epsilon_min_min,true_epsilon_max_max,x0_hat_min_min,x0_hat_max_max,x0_hat_mean_mean,x0_hat_std_mean,v_mse_mean,v_mae_mean,v_correlation_mean,epsilon_reconstruction_mse_mean,epsilon_reconstruction_mae_mean,epsilon_reconstruction_correlation_mean
475,model,0.03121787030249834,0.1329309269785881,0.6493287002667785,0.00017436370103496301,0.009934646950569004,0.9999266397207975,0.031043506489368156,0.13255917211063206,7.128369703888893,9.214588835835457,4.46406593255233e-05,0.0,0.005616753362119198,13.343117753895973,779185,32,37,448,40,448,-4.8827409744262695,4.915927886962891,-0.002204967699071858,1.0024361405521631,-4.88249397277832,4.924368381500244,-0.03418770432472229,1.889028549194336,0.45778408739715815,0.14357506204396486,0.03121787030249834,0.1329309269785881,0.6493287002667785,0.00017436370103496301,0.009934646950569004,0.9999266397207975
475,noisy_input,1.1327649615705013,0.8502158839255571,0.36545133241452277,0.0063269274978665635,0.06354124855715781,0.9998754747211933,1.1264380645006895,0.8478381615132093,45.592498421669006,56.95081877708435,0.513347402215004,0.0,0.005616753362119198,13.343117753895973,779185,32,37,448,40,448,-5.213454246520996,5.285327911376953,0.03431691968580708,1.0719627887010574,-4.88249397277832,4.924368381500244,-4.548343658447266,4.486492156982422,-0.029531778738601133,0.9224886279553175,1.1327649615705013,0.8502158839255571,0.36545133241452277,0.0063269274978665635,0.06354124855715781,0.9998754747211933
475,oracle,0.0,0.0,0.9999999795109034,3.054582231668397e-15,2.713687297095646e-08,0.9999999832361937,7.518441357218583e-16,1.530666998705854e-08,8.231161903182738e-07,1.4378705728290697e-06,0.0,0.0,0.005616753362119198,13.343117753895973,779185,32,37,448,40,448,-4.88249397277832,4.924368858337402,-0.00026230341109112487,1.002652708441019,-4.88249397277832,4.924368381500244,0.05249546468257904,2.0931649208068848,0.4318628692999482,0.19675605092197657,0.0,0.0,0.9999999795109034,3.054582231668397e-15,2.713687297095646e-08,0.9999999832361937
475,zero,0.24464823631569743,0.4311873260885477,,0.0013664535435964353,0.03222496167290956,0.9998755007982254,0.24328178027644753,0.42998146265745163,23.122253596782684,25.769374072551727,0.486652591265738,0.0,0.005616753362119198,13.343117753895973,779185,32,37,448,40,448,-4.849973201751709,4.916835784912109,0.03192434966331348,0.9972257073968649,-4.88249397277832,4.924368381500244,-0.36348122358322144,0.3684922456741333,0.002392570459505805,0.07473708223551512,0.24464823631569743,0.4311873260885477,,0.0013664535435964353,0.03222496167290956,0.9998755007982254
490,model,0.03942193073453382,0.14250910305418074,0.5445715226233006,3.1013411927460766e-05,0.003997131556388922,0.9999874867498875,0.039390919147990644,0.1424530374351889,7.660412177443504,9.87021890282631,0.0,0.0,0.0007873238646425307,35.63881795817209,779185,32,37,448,40,448,-4.689004421234131,4.871678352355957,-0.0018634814441611525,0.9963561352342367,-4.688186168670654,4.874438285827637,0.045711200684309006,0.9968685507774353,0.44326744694262743,0.11766119115054607,0.03942193073453382,0.14250910305418074,0.5445715226233006,3.1013411927460766e-05,0.003997131556388922,0.9999874867498875
490,noisy_input,1.1895306669175625,0.8718535099178553,0.14867187815252692,0.0009358068691653898,0.024453938647639006,0.9999823477119207,1.188594825565815,0.8715105019509792,46.86547899246216,58.527705788612366,0.5052931047976017,0.0,0.0007873238646425307,35.63881795817209,779185,32,37,448,40,448,-4.801863670349121,5.019233703613281,0.01086244426551275,1.0235075987875462,-4.688186168670654,4.874438285827637,-4.745248794555664,4.5397443771362305,-0.010269496953696944,0.9676374774426222,1.1895306669175625,0.8718535099178553,0.14867187815252692,0.0009358068691653898,0.024453938647639006,0.9999823477119207
490,oracle,0.0,0.0,0.9999999739229679,4.229992303109314e-15,3.6369647293810203e-08,0.9999999739229679,1.023424344096148e-15,1.980070038487547e-08,1.064782690463062e-06,1.6726505869257835e-06,0.0,0.0,0.0007873238646425307,35.63881795817209,779185,32,37,448,40,448,-4.688185691833496,4.8744378089904785,-0.0015434756414833828,0.9963459949940443,-4.688186168670654,4.874438285827637,0.05249547213315964,2.0931646823883057,0.4318628432229161,0.19675603858195245,0.0,0.0,0.9999999739229679,4.229992303109314e-15,3.6369647293810203e-08,0.9999999739229679
490,zero,0.24107617465779185,0.4317377293482423,,0.00018965576896334824,0.012109488598071039,0.9999823365360498,0.24088652478531003,0.43156787287443876,23.20756357908249,25.613908052444458,0.49470688961446285,0.0,0.0007873238646425307,35.63881795817209,779185,32,37,448,40,448,-4.670804023742676,4.882241249084473,0.010565970675088465,0.9955725409090519,-4.688186168670654,4.874438285827637,-0.131059467792511,0.13699223101139069,0.0002964736744388574,0.027935061254538596,0.24107617465779185,0.4317377293482423,,0.00018965576896334824,0.012109488598071039,0.9999823365360498
499,model,0.04137998353689909,0.14799702866002917,0.5181756736710668,4.020957411433532e-11,4.613330041536301e-06,0.9999999552965164,0.041379983304068446,0.14799702912569046,7.958540439605713,10.210938319563866,0.0,0.0,9.716529802972218e-10,32080.742122219108,779185,32,37,448,40,448,-4.638667583465576,5.184720993041992,-0.0001778583732630068,0.9985908139497042,-4.638660907745361,5.184716701507568,0.04327486827969551,0.8506104946136475,0.4557305574417114,0.12325125583447516,0.04137998353689909,0.14799702866002917,0.5181756736710668,4.020957411433532e-11,4.613330041536301e-06,0.9999999552965164
499,noisy_input,1.2385603971779346,0.8900474868714809,-0.002623919646794093,1.203530268500952e-09,2.774488223167282e-05,0.9999999534338713,1.2385603971779346,0.8900474943220615,47.862305760383606,59.75620913505554,0.5001253755763173,0.0,9.716529802972218e-10,32080.742122219108,779185,32,37,448,40,448,-4.638792514801025,5.184904098510742,-0.00016365804208362533,0.9986218754202127,-4.638660907745361,5.184716701507568,-5.1845808029174805,4.638503551483154,0.00016364834323212563,0.9985596220940351,1.2385603971779346,0.8900474868714809,-0.002623919646794093,1.203530268500952e-09,2.774488223167282e-05,0.9999999534338713
499,oracle,0.0,0.0,0.9999999701976776,8.49665967575609e-17,8.055338869897288e-10,0.999999986961484,2.0865539599891224e-17,4.3600099138702e-10,2.3445953567513556e-08,2.385477575472805e-07,0.0,0.0,9.716529802972218e-10,32080.742122219108,779185,32,37,448,40,448,-4.638660907745361,5.184716701507568,-0.00017711477585180546,0.9985907264053822,-4.638660907745361,5.184716701507568,0.05249546840786934,2.0931646823883057,0.4318628665059805,0.19675604836083949,0.0,0.0,0.9999999701976776,8.49665967575609e-17,8.055338869897288e-10,0.999999986961484
499,zero,0.24043300631456077,0.43186286371201277,,2.336195093714105e-10,1.3461764496014439e-05,0.9999999534338713,0.24043300631456077,0.43186286371201277,23.223426401615143,25.585497558116913,0.49987462256103754,0.0,9.716529802972218e-10,32080.742122219108,779185,32,37,448,40,448,-4.63864803314209,5.184742450714111,-0.00016365253213734832,0.9985907431691885,-4.638660907745361,5.184716701507568,-0.00014459290832746774,0.00016161541861947626,-5.101299146992311e-09,3.112741984523382e-05,0.24043300631456077,0.43186286371201277,,2.336195093714105e-10,1.3461764496014439e-05,0.9999999534338713
